Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
cpe079	NA	contig_1_np1212	983554	984438	+	yfdX2	heat resistance protein YfdX2	plus	STRESS	HEAT	NA	NA	BLASTX	295	295	100	94.24	295	ASF80766.1	heat resistance protein YfdX2	NA	NA
cpe079	NA	contig_1_np1212	984538	985146	+	hdeD-GI	heat resistance membrane protein HdeD-GI	plus	STRESS	HEAT	NA	NA	BLASTX	203	203	100	91.13	203	APX31174.1	heat resistance membrane protein HdeD-GI	NA	NA
cpe079	NA	contig_1_np1212	986364	986801	+	trxLHR	heat resistance system thioredoxin Trx-GI	plus	STRESS	HEAT	NA	NA	BLASTX	146	146	100	96.58	146	APX31176.1	heat resistance system thioredoxin Trx-GI	NA	NA
cpe079	NA	contig_1_np1212	986808	988520	+	kefB-GI	heat resistance system K+/H+ antiporter KefB-GI	plus	STRESS	HEAT	NA	NA	BLASTX	571	571	100	92.82	571	APX31177.1	heat resistance system K+/H+ antiporter KefB-GI	NA	NA
cpe079	NA	contig_1_np1212	988520	989014	+	psi-GI	heat resistance protein PsiE-GI	plus	STRESS	HEAT	NA	NA	BLASTX	165	165	100	91.52	165	APX31178.1	heat resistance protein PsiE-GI	NA	NA
cpe079	NA	contig_1_np1212	1009368	1010003	+	catB7	type B-4 chloramphenicol O-acetyltransferase CatB7	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTX	212	212	100	100	212	WP_003112709.1	type B-4 chloramphenicol O-acetyltransferase CatB7	NA	NA
cpe079	NA	contig_1_np1212	1873734	1875995	-	parC_S87L	Pseudomonas aeruginosa quinolone resistant ParC	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	754	754	100	99.87	754	WP_003095687.1	DNA topoisomerase IV subunit A ParC	NA	NA
cpe079	NA	contig_1_np1212	2520103	2520888	+	blaOXA-494	OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-494	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEX	262	262	100	100	262	WP_003118452.1	OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-494	NA	NA
cpe079	NA	contig_1_np1212	3060829	3061977	+	mexA	multidrug efflux RND transporter periplasmic adaptor subunit MexA	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTX	383	383	100	100	383	AAA74436.1	multidrug efflux RND transporter periplasmic adaptor subunit MexA	NA	NA
cpe079	NA	contig_1_np1212	3495192	3495995	+	aph(3')-IIb	aminoglycoside O-phosphotransferase APH(3')-IIb	core	AMR	AMR	AMINOGLYCOSIDE	KANAMYCIN	BLASTX	268	268	100	99.63	268	WP_003113011.1	aminoglycoside O-phosphotransferase APH(3')-IIb	NA	NA
cpe079	NA	contig_1_np1212	3508357	3509547	-	blaPDC-3	extended-spectrum class C beta-lactamase PDC-3	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	397	397	100	100	397	WP_003121934.1	extended-spectrum class C beta-lactamase PDC-3	NA	NA
cpe079	NA	contig_1_np1212	4593067	4595835	+	gyrA_T83I	Pseudomonas aeruginosa quinolone resistant GyrA	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	923	923	100	99.89	923	WP_003091448.1	DNA gyrase subunit A GyrA	NA	NA
cpe079	NA	contig_1_np1212	5392543	5393784	-	mexE	multidrug efflux RND transporter periplasmic adaptor subunit MexE	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTX	414	414	100	100	414	AAG05881.1	multidrug efflux RND transporter periplasmic adaptor subunit MexE	NA	NA
cpe079	NA	contig_1_np1212	6027926	6029113	+	mexX	multidrug efflux RND transporter periplasmic adaptor subunit MexX	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTX	396	396	100	98.99	396	AAF14522.1	multidrug efflux RND transporter periplasmic adaptor subunit MexX	NA	NA
cpe079	NA	contig_2_np1212	326209	326442	-	merE	broad-spectrum mercury transporter MerE	plus	STRESS	METAL	MERCURY	MERCURY	EXACTX	78	78	100	100	78	AAC38236.1	broad-spectrum mercury transporter MerE	NA	NA
cpe079	NA	contig_2_np1212	326442	326804	-	merD	mercury resistance co-regulator MerD	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	121	121	100	98.35	121	AAC38221.1	mercury resistance co-regulator MerD	NA	NA
cpe079	NA	contig_2_np1212	328467	328709	-	merF	mercury resistance system transport protein MerF	plus	STRESS	METAL	MERCURY	MERCURY	EXACTX	81	81	100	100	81	ABA25986.1	mercury resistance system transport protein MerF	NA	NA
cpe079	NA	contig_2_np1212	328718	328987	-	merP	mercury resistance system periplasmic binding protein MerP	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	90	91	98.9	93.33	90	AAA98223.1	mercury resistance system periplasmic binding protein MerP	NA	NA
cpe079	NA	contig_2_np1212	329006	329353	-	merT	mercuric transport protein MerT	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	116	116	100	93.97	116	AAA98222.1	mercuric transport protein MerT	NA	NA
cpe079	NA	contig_2_np1212	329425	329856	+	merR	mercury resistance transcriptional regulator MerR	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	144	144	100	94.44	144	AAC38229.1	mercury resistance transcriptional regulator MerR	NA	NA
cpe079	NA	contig_2_np1212	332423	332821	+	aac(6')-29a	aminoglycoside N-acetyltransferase AAC(6')-29a	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	ALLELEX	133	133	100	100	133	WP_064190968.1	aminoglycoside N-acetyltransferase AAC(6')-29a	NA	NA
cpe079	NA	contig_2_np1212	332955	333752	+	blaVIM-82	subclass B1 metallo-beta-lactamase VIM-82	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	266	266	100	100	266	WP_238839790.1	subclass B1 metallo-beta-lactamase VIM-82	NA	NA
cpe079	NA	contig_2_np1212	333945	334343	+	aac(6')-29b	aminoglycoside N-acetyltransferase AAC(6')-29b	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	ALLELEX	133	133	100	100	133	WP_064190969.1	aminoglycoside N-acetyltransferase AAC(6')-29b	NA	NA
cpe079	NA	contig_2_np1212	334527	335030	+	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	PARTIALX	168	279	60.22	98.81	168	WP_000259018.1	sulfonamide-resistant dihydropteroate synthase Sul1	NA	NA
cpe079	NA	contig_2_np1212	340108	340941	-	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	278	278	100	100	278	WP_000480968.1	aminoglycoside O-phosphotransferase APH(6)-Id	NA	NA
cpe079	NA	contig_2_np1212	340944	341744	-	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	267	267	100	100	267	WP_001082319.1	aminoglycoside O-phosphotransferase APH(3'')-Ib	NA	NA
cpe090	NA	contig_1_np1212	416642	417994	-	pcoS	copper resistance membrane spanning protein PcoS	plus	STRESS	METAL	COPPER	COPPER	BLASTX	451	466	96.78	97.78	451	CAA58530.1	copper resistance membrane spanning protein PcoS	NA	NA
cpe090	NA	contig_1_np1212	2524814	2525956	+	blaACT	ACT family cephalosporin-hydrolyzing class C beta-lactamase	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	BLASTX	381	381	100	99.21	381	WP_045331818.1	cephalosporin-hydrolyzing class C beta-lactamase ACT-41	NA	NA
cpe090	NA	contig_1_np1212	2982269	2982739	+	dfrA1	trimethoprim-resistant dihydrofolate reductase DfrA1	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	157	157	100	100	157	WP_000777554.1	trimethoprim-resistant dihydrofolate reductase DfrA1	NA	NA
cpe090	NA	contig_1_np1212	2982837	2983358	+	sat2	streptothricin N-acetyltransferase Sat2	core	AMR	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTX	174	174	100	100	174	WP_000704156.1	streptothricin N-acetyltransferase Sat2	NA	NA
cpe090	NA	contig_1_np1212	3097007	3097882	+	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	BLASTX	292	300	97.33	90.75	292	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
cpe090	NA	contig_1_np1212	3288389	3288817	-	silE	silver-binding protein SilE	plus	STRESS	METAL	SILVER	SILVER	BLASTX	143	143	100	91.61	143	AAD11743.1	silver-binding protein SilE	NA	NA
cpe090	NA	contig_1_np1212	3289071	3290543	-	silS	copper/silver sensor histidine kinase SilS	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	491	491	100	98.78	491	SPD96882.1	copper/silver sensor histidine kinase SilS	NA	NA
cpe090	NA	contig_1_np1212	3290539	3291216	-	silR	copper/silver response regulator transcription factor SilR	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	226	226	100	98.67	226	SPD96883.1	copper/silver response regulator transcription factor SilR	NA	NA
cpe090	NA	contig_1_np1212	3291406	3292788	+	silC	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	461	461	100	98.26	461	SPD96884.1	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	NA	NA
cpe090	NA	contig_1_np1212	3292820	3293170	+	silF	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	117	117	100	98.29	117	KGL71342.1	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	NA	NA
cpe090	NA	contig_1_np1212	3293287	3294576	+	silB	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	430	430	100	97.91	430	AAD11748.1	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	NA	NA
cpe090	NA	contig_1_np1212	3294590	3297733	+	silA	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	1048	1048	100	98.76	1048	AAD11749.1	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	NA	NA
cpe090	NA	contig_1_np1212	3298369	3300834	+	silP	Ag(+)-translocating P-type ATPase SilP	plus	STRESS	METAL	SILVER	SILVER	BLASTX	822	824	99.64	95.38	823	AAD11750.1	Ag(+)-translocating P-type ATPase SilP	NA	NA
cpe090	NA	contig_1_np1212	3302819	3304633	+	pcoA	multicopper oxidase PcoA	plus	STRESS	METAL	COPPER	COPPER	BLASTX	605	605	100	99.17	605	CAA58525.1	multicopper oxidase PcoA	NA	NA
cpe090	NA	contig_1_np1212	3305572	3305949	+	pcoC	copper resistance system metallochaperone PcoC	plus	STRESS	METAL	COPPER	COPPER	BLASTX	126	126	100	99.21	126	CAA58527.1	copper resistance system metallochaperone PcoC	NA	NA
cpe090	NA	contig_1_np1212	3305957	3306883	+	pcoD	copper resistance inner membrane protein PcoD	plus	STRESS	METAL	COPPER	COPPER	BLASTX	309	309	100	99.03	309	CAA58528.1	copper resistance inner membrane protein PcoD	NA	NA
cpe090	NA	contig_1_np1212	3306941	3307618	+	pcoR	copper response regulator transcription factor PcoR	plus	STRESS	METAL	COPPER	COPPER	EXACTX	226	226	100	100	226	CAA58529.1	copper response regulator transcription factor PcoR	NA	NA
cpe090	NA	contig_1_np1212	3307618	3309015	+	pcoS	copper resistance membrane spanning protein PcoS	plus	STRESS	METAL	COPPER	COPPER	BLASTX	466	466	100	97.42	466	CAA58530.1	copper resistance membrane spanning protein PcoS	NA	NA
cpe090	NA	contig_1_np1212	4393441	4394613	+	oqxA	multidrug efflux RND transporter periplasmic adaptor subunit OqxA	core	AMR	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	BLASTX	391	391	100	91.56	391	WP_002914189.1	multidrug efflux RND transporter periplasmic adaptor subunit OqxA	NA	NA
cpe090	NA	contig_1_np1212	4394640	4397789	+	oqxB	multidrug efflux RND transporter permease subunit OqxB	core	AMR	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	BLASTX	1050	1050	100	96.48	1050	WP_012967412.1	multidrug efflux RND transporter permease subunit OqxB9	NA	NA
cpe090	NA	contig_1_np1212	4600150	4602783	+	gyrA_S83Y	Enterobacter cloacae quinolone resistant GyrA	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	878	878	100	98.29	878	WP_013098009.1	DNA gyrase subunit A GyrA	NA	NA
cpe090	NA	contig_2_np1212	86698	87123	-	merR	mercury resistance transcriptional regulator MerR	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	142	144	98.61	92.96	142	CAA77320.1	mercury resistance transcriptional regulator MerR	NA	NA
cpe090	NA	contig_2_np1212	87243	87587	+	merT	mercuric transport protein MerT	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	115	116	99.14	99.13	115	CAA70196.1	mercuric transport protein MerT	NA	NA
cpe090	NA	contig_2_np1212	93671	94078	-	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	KANAMYCIN	PARTIALX	136	271	50.18	97.79	136	WP_000018321.1	aminoglycoside O-phosphotransferase APH(3')-Ia	NA	NA
cpe090	NA	contig_2_np1212	98452	99288	-	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	279	279	100	100	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1	NA	NA
cpe090	NA	contig_2_np1212	99285	99569	-	qacE	quaternary ammonium compound efflux SMR transporter QacE	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	PARTIALX	95	115	82.61	95.79	95	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1	NA	NA
cpe090	NA	contig_2_np1212	100943	101596	-	qnrA1	quinolone resistance pentapeptide repeat protein QnrA1	core	AMR	AMR	QUINOLONE	QUINOLONE	ALLELEX	218	218	100	100	218	WP_012579084.1	quinolone resistance pentapeptide repeat protein QnrA1	NA	NA
cpe090	NA	contig_2_np1212	103809	104645	-	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	279	279	100	100	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1	NA	NA
cpe090	NA	contig_2_np1212	104642	104986	-	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100	100	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1	NA	NA
cpe090	NA	contig_2_np1212	105158	105709	-	aac(6')-Ib4	aminoglycoside N-acetyltransferase AAC(6')-Ib4	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	ALLELEX	184	184	100	100	184	WP_003159191.1	aminoglycoside N-acetyltransferase AAC(6')-Ib4	NA	NA
cpe090	NA	contig_2_np1212	105852	106589	-	blaIMP-1	subclass B1 metallo-beta-lactamase IMP-1	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	246	246	100	100	246	WP_003159548.1	subclass B1 metallo-beta-lactamase IMP-1	NA	NA
cpe090	NA	contig_2_np1212	116156	116626	+	dfrA1	trimethoprim-resistant dihydrofolate reductase DfrA1	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	157	157	100	100	157	WP_000777554.1	trimethoprim-resistant dihydrofolate reductase DfrA1	NA	NA
cpe090	NA	contig_2_np1212	116724	117245	+	sat2	streptothricin N-acetyltransferase Sat2	core	AMR	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTX	174	174	100	100	174	WP_000704156.1	streptothricin N-acetyltransferase Sat2	NA	NA
cpe093	NA	1_np1212	433095	434237	-	blaACT	ACT family cephalosporin-hydrolyzing class C beta-lactamase	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	BLASTX	381	381	100	99.21	381	WP_045331818.1	cephalosporin-hydrolyzing class C beta-lactamase ACT-41	NA	NA
cpe093	NA	1_np1212	2531362	2532714	+	pcoS	copper resistance membrane spanning protein PcoS	plus	STRESS	METAL	COPPER	COPPER	BLASTX	451	466	96.78	97.78	451	CAA58530.1	copper resistance membrane spanning protein PcoS	NA	NA
cpe093	NA	1_np1212	3226382	3229015	-	gyrA_S83Y	Enterobacter cloacae quinolone resistant GyrA	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	878	878	100	98.29	878	WP_013098009.1	DNA gyrase subunit A GyrA	NA	NA
cpe093	NA	1_np1212	3431376	3434525	-	oqxB	multidrug efflux RND transporter permease subunit OqxB	core	AMR	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	BLASTX	1050	1050	100	96.48	1050	WP_012967412.1	multidrug efflux RND transporter permease subunit OqxB9	NA	NA
cpe093	NA	1_np1212	3434552	3435724	-	oqxA	multidrug efflux RND transporter periplasmic adaptor subunit OqxA	core	AMR	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	BLASTX	391	391	100	91.56	391	WP_002914189.1	multidrug efflux RND transporter periplasmic adaptor subunit OqxA	NA	NA
cpe093	NA	1_np1212	4517302	4518699	-	pcoS	copper resistance membrane spanning protein PcoS	plus	STRESS	METAL	COPPER	COPPER	BLASTX	466	466	100	97.42	466	CAA58530.1	copper resistance membrane spanning protein PcoS	NA	NA
cpe093	NA	1_np1212	4518699	4519376	-	pcoR	copper response regulator transcription factor PcoR	plus	STRESS	METAL	COPPER	COPPER	EXACTX	226	226	100	100	226	CAA58529.1	copper response regulator transcription factor PcoR	NA	NA
cpe093	NA	1_np1212	4519434	4520360	-	pcoD	copper resistance inner membrane protein PcoD	plus	STRESS	METAL	COPPER	COPPER	BLASTX	309	309	100	99.03	309	CAA58528.1	copper resistance inner membrane protein PcoD	NA	NA
cpe093	NA	1_np1212	4520368	4520745	-	pcoC	copper resistance system metallochaperone PcoC	plus	STRESS	METAL	COPPER	COPPER	BLASTX	126	126	100	99.21	126	CAA58527.1	copper resistance system metallochaperone PcoC	NA	NA
cpe093	NA	1_np1212	4521684	4523498	-	pcoA	multicopper oxidase PcoA	plus	STRESS	METAL	COPPER	COPPER	BLASTX	605	605	100	99.17	605	CAA58525.1	multicopper oxidase PcoA	NA	NA
cpe093	NA	1_np1212	4525483	4527948	-	silP	Ag(+)-translocating P-type ATPase SilP	plus	STRESS	METAL	SILVER	SILVER	BLASTX	822	824	99.64	95.5	823	AAD11750.1	Ag(+)-translocating P-type ATPase SilP	NA	NA
cpe093	NA	1_np1212	4528584	4531727	-	silA	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	1048	1048	100	98.76	1048	AAD11749.1	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	NA	NA
cpe093	NA	1_np1212	4531741	4533030	-	silB	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	430	430	100	97.91	430	AAD11748.1	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	NA	NA
cpe093	NA	1_np1212	4533147	4533497	-	silF	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	117	117	100	98.29	117	KGL71342.1	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	NA	NA
cpe093	NA	1_np1212	4533529	4534911	-	silC	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	461	461	100	98.26	461	SPD96884.1	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	NA	NA
cpe093	NA	1_np1212	4535101	4535778	+	silR	copper/silver response regulator transcription factor SilR	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	226	226	100	98.67	226	SPD96883.1	copper/silver response regulator transcription factor SilR	NA	NA
cpe093	NA	1_np1212	4535774	4537246	+	silS	copper/silver sensor histidine kinase SilS	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	491	491	100	98.78	491	SPD96882.1	copper/silver sensor histidine kinase SilS	NA	NA
cpe093	NA	1_np1212	4537500	4537928	+	silE	silver-binding protein SilE	plus	STRESS	METAL	SILVER	SILVER	BLASTX	143	143	100	91.61	143	AAD11743.1	silver-binding protein SilE	NA	NA
cpe093	NA	1_np1212	4728434	4729309	-	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	BLASTX	292	300	97.33	90.75	292	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
cpe093	NA	1_np1212	4842966	4843751	-	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	262	262	100	100	262	WP_001206315.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NA	NA
cpe093	NA	1_np1212	4843812	4844333	-	sat2	streptothricin N-acetyltransferase Sat2	core	AMR	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTX	174	174	100	100	174	WP_000704156.1	streptothricin N-acetyltransferase Sat2	NA	NA
cpe093	NA	1_np1212	4844431	4844901	-	dfrA1	trimethoprim-resistant dihydrofolate reductase DfrA1	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	157	157	100	100	157	WP_000777554.1	trimethoprim-resistant dihydrofolate reductase DfrA1	NA	NA
cpe093	NA	2_np1212	68996	69460	-	terW	tellurium resistance protein TerW	plus	STRESS	METAL	TELLURIUM	TELLURIUM	EXACTX	155	155	100	100	155	AAC44736.1	tellurium resistance protein TerW	NA	NA
cpe093	NA	2_np1212	76031	76609	+	terZ	tellurium resistance-associated protein TerZ	plus	STRESS	METAL	TELLURIUM	TELLURIUM	EXACTX	193	193	100	100	193	AAA86846.1	tellurium resistance-associated protein TerZ	NA	NA
cpe093	NA	2_np1212	79359	79934	+	terD	tellurium resistance membrane protein TerD	plus	STRESS	METAL	TELLURIUM	TELLURIUM	BLASTX	192	192	100	95.31	192	AAA98292.1	tellurium resistance membrane protein TerD	NA	NA
cpe093	NA	2_np1212	103921	104730	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	270	270	100	100	270	WP_004201164.1	subclass B1 metallo-beta-lactamase NDM-1	NA	NA
cpe093	NA	2_np1212	104737	105099	+	ble	bleomycin binding protein Ble-MBL	core	AMR	AMR	BLEOMYCIN	BLEOMYCIN	EXACTX	121	121	100	100	121	WP_004201167.1	bleomycin binding protein Ble-MBL	NA	NA
cpe093	NA	2_np1212	167006	168622	-	mcr-9.1	phosphoethanolamine--lipid A transferase MCR-9.1	plus	AMR	AMR	COLISTIN	COLISTIN	ALLELEX	539	539	100	100	539	AYW01299.1	phosphoethanolamine--lipid A transferase MCR-9.1	NA	NA
cpe093	NA	2_np1212	169809	171161	+	pcoS	copper resistance membrane spanning protein PcoS	plus	STRESS	METAL	COPPER	COPPER	BLASTX	451	466	96.78	97.78	451	CAA58530.1	copper resistance membrane spanning protein PcoS	NA	NA
cpe093	NA	2_np1212	186151	186570	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTX	140	141	99.29	90	140	AAA21096.1	glutaredoxin-dependent arsenate reductase	NA	NA
cpe093	NA	2_np1212	253186	253431	-	arr	NAD(+)--rifampin ADP-ribosyltransferase	core	AMR	AMR	RIFAMYCIN	RIFAMYCIN	PARTIALX	82	150	54.67	100	82	WP_000237816.1	NAD(+)--rifampin ADP-ribosyltransferase Arr-2	NA	NA
cpe093	NA	2_np1212	253519	254148	-	catB3	type B-3 chloramphenicol O-acetyltransferase CatB3	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTX	210	210	100	100	210	WP_000186237.1	type B-3 chloramphenicol O-acetyltransferase CatB3	NA	NA
cpe093	NA	2_np1212	254289	255116	-	blaOXA-1	oxacillin-hydrolyzing class D beta-lactamase OXA-1	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	276	276	100	100	276	WP_001334766.1	oxacillin-hydrolyzing class D beta-lactamase OXA-1	NA	NA
cpe093	NA	2_np1212	255250	255801	-	aac(6')-Ib-cr5	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5	core	AMR	AMR	AMINOGLYCOSIDE/QUINOLONE	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN	ALLELEX	184	184	100	100	184	WP_063840321.1	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5	NA	NA
cpe093	NA	2_np1212	257552	258022	+	dfrA17	trimethoprim-resistant dihydrofolate reductase DfrA17	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	157	157	100	100	157	WP_001389366.1	trimethoprim-resistant dihydrofolate reductase DfrA17	NA	NA
cpe093	NA	2_np1212	258156	258941	+	aadA5	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	262	262	100	100	262	WP_000503573.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5	NA	NA
